business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
vxPPpj5jJKO8DtapF5S-NQ,2010-03-22,7cVUEyUE_rOT9AXdxfmKWg,4,"Pupusas?? As a hardcore Mexican food enthusiast I was intrigued by the concept but barely able to figure out how this fascinating dish was pronounced.][I am proud to say that I am a HUGE fan of pupusas now.][

Salvadoreno popped up in a search of mine to find a low-key, nice Sunday night place to relax and enjoy some food.][It definitely was worth the visit to an interesting part of Mesa.

The restaurant is very similar to a lot of Mexican food restaurants anyone who has lived in Phoenix will be familiar with.][One room with several tables and a counter with interestingly-named dishes posted behind it.][The waitress was very friendly, but I will say that knowing a little Spanish helped.][My girlfriend and I both ordered the Pupusa combo platter, real risky based on other reviews - I know.][I went with Pollo and the revuelta mixed with pork, cheese and beans.][She had the chicken as well with carne asada.][This little dish is fantastic!  I think next time I'll just stick with getting two pupusas because I was extremely full and did NOT need to add rice and beans to the mix (although those were good too.)

The only disappointment was the fact that Independence Day was on the TV in Spanish, but the volume was too far down to hear.][I'd love to hear the voice-over actor for Will Smith busting out a ""Bienvenidos a Tierra, P***!""

On a more serious note, I look forward to heading back here as soon as possible.][I'd love to try the Ceviche, as it's on the Best of Phoenix list, and there are a few other dishes (think breakfast) that looked intriguing.",review,mQba83gB018LlGt51r80ZQ,1,2,1
qMkIbQFrROSnPaQ7at85-w,2010-02-13,lkW5sIbOqiYRQbkpera8dg,4,"I agree with others that it seems a bit expensive at $15- but that still would not steer me away from going.

For the first time in about 8 years I found myself at the DBG with some out of town family.]Wanting to enjoy the weather (since they had just escaped the cold grey winter of Detroit) the gardens were the perfect spot.]The garden is equipped with wide paths and plenty of benches to help the old timers pace themselves.]It helps remind us city dwellers of the beauty the desert can have and how unique Phoenix truly is.",review,gTCM7qlVrwdml-hFB6aJqQ,2,2,2
qd1ajiZRCwqEQJqCgoN1wg,2009-04-29,zykk2GqMA_QHVz6lvtQ9Xg,2,"Wed-Sat, sit at the bar and ask for bartender JOY.]She's a GAS!
Great spot for a late-afternoon glass of wine with an appetizer.]Mostly poor execution from kitchen, excellent service.

--hummus appetizer with sample of olives is great choice
--crispy plantains with pepper are tasty and fun, crab dipping sauce, not enough crab
--tuna salad with arugula, uninteresting
--side salad for ciabatta ""sandwich"" typical Dole bag mix (first visit) was WILTED and nasty.]Shame!
--chicken salad with dried tomatoes and goat cheese; way too much cheese

Now, to Joy.]She's a keeper.]First visit, we struggled with the proper preparation of a Sapphire martini, but it was primarily the fault of our server's communication skills.]Working with machine-made ice (you know, the stuff with all the flecks and shards that water down a proper martini), she primed the ice with a squeeze of lemon, drained, then prepped the glass with vermouth, in and out, then pour the STIRRED Sapphire in, drop twist! Congrats, my lady.

If you can get past the chick-chosen wallpaper (wrong) and perfect-sphere fake tabletop plants from restoration, the different-height tables mix up the room just right and make it feels shabby chic without the white.

Say hi to Joy.]=)",review,hDlSSyDreM9xY4yQWPm54w,1,1,0
9Y3aQAVITkEJYe5vLZr13w,2012-04-09,X_AT29hdvyK8omBxRsfasQ,5,We started each morning of our vacation at The Breakfast Club.][Everything was so tasty; juices are fresh-squeezed.][Menu has quite a variety and portions are very filling  It gets busy early.][Be sure to give it a try.,review,tVoCVBUg-ubBMLQlX5_SVQ,0,0,0
97Z7j4vH0kfzL10AONi4uA,2011-08-09,62xjol6KYNtMS2gFSmqfaQ,5,"I had other piercings done here and then went out of state and got my nose pierced with a friend and when i got back I was having problems with it.]I went in and talked to them and they changed out the stud for me gave me a discount on the jewelry and were really fun, friendly, professional and very informative.]This place is top notch.]Won't go to another place for my piercings again! No way! It is very clean, and these guys know their stuff! Really impressed...I could go on and on! I won't get my jewelry anywhere else either...they have a a great variety and if they don't have something you want they order it, easy peasy.]Love it!",review,PzeWNJ_hrhDzs8NdcBA06A,1,1,0
5GpvSL1tlAjpgdJKZ5eLpg,2011-01-06,PZoYdab9Zd9kfnqjDNh-XA,5,The food here is awesome every time I come here we have a great time And the waitress kimberly Couldn't ask for better waitress,review,vE3yvKUayE1WxQPuRB4eEw,0,0,0
bts6jVczHJuWzpT8Y26UsQ,2009-01-05,d_2huUcM3ie0Zt-0tybnhg,4,"This has been a long time coming and is one more huge step in the development of Phoenix as an urban center of the United States.]

I have a stop three blocks from my house at Central & Thomas.]I have ridden from there to Tempe and it only took about 20 minutes to get there.]The stops at each station are very quick and efficient.]Everyone is in and out and the train is on it's way again.]The ride across the lake is a beautiful way to enter Tempe.]From there, it's just a short walk to Casey Moore's and all the other spots I enjoy in Tempe.

The last star is missing from this review because service ends far too early on the weekends.]I understand not wanting to deal with the after 2 am crowd, but could we get at least 1:00 am or 1:30 am on the weekends!?",review,gW-ukHucTfVCnFCKKxPJzw,2,3,0
CrBsdxqOjPdnfsDxV89GJQ,2009-02-24,Nmw167kEkXLJ7YdE7wWjiQ,5,"OK, I've decided that other coffee shops sell swill.]I think about Dazbog coffee in a dreamy sort of way, like unstressed people think about sex.]I mourn often that they open so damn late in the morning.]Seriously, I would be there every day...]

The chocolate cappuccino rocks my world and perks me right the hell up, even on the mushiest afternoon.]No bitterness, not overly sweet, just blissful- in an I've-just-been-bitch-slapped-by-caffeine sort of way, of course.]

Oh, and the sandwiches I complained about? Replaced by real deli looking ones in clam-shells.]Far more appetizing.]But what the hell do I need a sandwich for when I can have a giant red velvet cupcake? 

Don't make me break out the voodoo, Dazbog.]Just open at 6:00 am like any other coffee shop and we'll be BFFs.",review,N-D-d1Z4UybdlkK1HxlNPA,4,4,5
YQvg0JCGRFUkb6reMMf3Iw,2011-12-11,bT1Pen64fidmeNqm8ELFIQ,4,We had a delicious meal with great service.][Awesome!,review,23iaSkV0K36OetsHnXLoYQ,0,0,0
7eUFOcfxuXDdrHGVSp3_9A,2012-10-11,MLMI9B6j_E6YlcjCUJcG9g,5,"What's not to love? Herb n Flavors uses local, high quality ingredients, the food tastes GREAT and they are vegetarian, vegan and gluten-free friendly! I especially liked their vegan spinach and artichoke dip! We will definitely be back soon : )",review,EIQ8gPTx5L-zXPlYDwWGeg,0,0,0
J7zXaGgQ7U6rWlaUBVEjjQ,2011-03-04,7DvxqVS6o6QRxAFv3wRP0g,4,"A friend of a friend recommended Lou/Autoplex and I couldn't be happier.][Lou provides honest, fast service and is a pleasure to deal with.][No runaround, no nonsense, honest auto service.][Extremely difficult to find these days...]I went to him for a muffler/tailpipe and then later for a catalytic converter and was completely happy with the outcome.][Additionally, he pointed out other things that I should see my previous mechanic about that they needed to fix/finish.][:)",review,LKJswnMTubEGjJXFDseHKA,0,1,0
y6uO4ydAwBHUujfiSktxZg,2012-03-12,AYHZs0_M8XgoGDU40dewDw,5,"Excellent New Mexico style food, great hatch green chile.",review,DA_SU_MbfgfalzbktcsBzw,0,0,0
eM0BAZ57RDHdhvXc72O8Pg,2013-01-04,sM0CDlYCfv7Q7K1z2kEN-g,3,"We have been to this location to buy gear prior to the Fiesta Bowl.][Yes, things are way overpriced, but that is the premium one pays for licensed merchandise.][One nice thing is that they had a buy one, get one half off deal.][Was nice for our large crew.][Nice selection of NFL, NBA and MLB gear.][Friendly staff, good location.][If you feel the need to buy licensed sports gear when you are in the area, worth the trip.",review,z5QQGDqErjMKD8XtM00s7g,0,0,0
Gy7ERh2GhmAYMZMO48ztBg,2011-06-21,khAoUDIebA5CBJzQpQx3DA,3,"Went here last night with another couple for dinner.][The pitcher of margaritas was spot on, the chips were outstanding along with the guacamole and salsa.][I ordered the tortilla soup which I ended up sending back cuz to be honest it tasted and looked like a bowl of enchilada sauce.][My husband ordered the filet and enchilada which I have to say was cooked perfectly and definitely would order if I ever went back.][The other couple ordered the beef short ribs which I didn't taste but they both agreed it was over cooked.]Service was great but when I have to send something back which I rarely do I can't give more then 3 stars.",review,FIin1o5cJb8thgJuP8eLCA,0,1,0
FqzgT9Y-Yu7jiWdHnGW-kQ,2011-01-31,_Q519j_yNQ_RqprvHjSb9Q,4,"Arizona definitely lack cool spots, but luckily they have The Vig.]The venue has a nice patio area--perfect for warmer nights, but the inside tables are fine too.][


My friends brought me on a Sunday night where all their bottle wines are 50%off...]which is pretty awesome.]The service was friendly and the food was legit.]Try the ""Good ol' Steak Salad"" and Crabmeat Artichoke dip! 

btw the valet is $3.",review,df0YRtus3XaN64pzs8iteg,0,2,0
_pw-OnDpCe9XM0rDVvTUMg,2010-10-22,hi-Z3DzxW10iOHBGVfzhaw,5,I love this location! The food is always great and the service is good.]Wi-fi is a plus especially since I am going to school.]I come here almost everyday.]I recommend this location to everyone.,review,JniV2vR1TZFBCrdTlIOlNQ,0,2,0
GqtMJxq5-7Xp1ZXXmahLaA,2007-12-13,GQLdJaJQ2b1LKmZmmICMHA,4,"I am at work today, talking to my co-worker, letting her know that I was going to Taco Bell for lunch.][She looked at me disappointed, and said ""I never want to hear that you are gaining weight again...stop eating that!""  She then told me about Sacks....I decided that I would give it a shot.](not that is was any healthier....)
I wasn't real impressed with the layout of the place, even where it was located.][It was getting busy when I walked in...and had no idea what to order.][I ended up with the Van Gogh, which was roast beef, dill, alfalfa sprouts, cheese and I subsituted the marble rye for a tomato basil bread.][The girl at the counter was really sweet and helpful at helping me pick out what I wanted.][
My sandwich was really good, and it wasn't just a normal sandwich.][I also liked the little cookie that they snuck into my bag.][And the fact that they have Stewart's root beer was a nice bonus.
The only thing that I could say that was negative is that I left there still smelling the kitchen on my coat.][And it wasn't pleasant.",review,ca2Sa9Enqg2GlWFQ95p8bw,2,2,2
MXOdsPTLQPsQK9hUq01DWg,2011-01-25,7aCLrfSXrGKdsBb3Ri520A,4,"we went here for dinner and drinks, and it was awesome.]the giant soft pretzels are amazing, buttery, and delicious and are served with a roasted pepper cheese sauce.]they are awesome, but get them to share, the butteryness is rich! the prices are reasonable, and the patio is nice to sit out on! even better than the food, service, and prices is the music!! they play an awesome selection of music!!",review,6VGodLwjrYPQYq0qxfRyXw,0,0,0
rZbHg4ACfN3iShdsT47WKQ,2008-02-10,jP-z3uJAqR7J6XEcDq8cMA,3,"ok....first let me say that I grew up in PHX.]And we used to go for special occasions to ""Bobby MaGees"" which is where BobbyQ's is now located (says something about the quality of my restaurant experiences as a young fella)...And as cheesy as Bobby McGaees was...i kind of miss the pirate serving me my dinner (and the salad bar in the bathtub).

But i do like what they have done to the place.]Cool interior.]Casual but with a nice upscale feel.]The patio seemed really nice (didn't sit out here).

We tried a variety of things.]A burger, a pulled pork sandwich, brisket, baby backs etc...

I think the standout were the ribs.]VERY good...very tender (but not overcooked), good sauce.][I enjoyed every one.Everything else was just ok.]Like on par with Chili's (which isn't saying much).]

The sides were pretty tasty.]Corn (roasted and then taken off the cob for you) , mashed potatoes, cornbread...all pretty good.]

Dinner for 4 (2 kids, no booze)...50$.

But a 5 star place? Maybe in the context of other restaurants in the Dunlap and I-17 areas (next to crazy Mitch's Furniture barn.) But not in the broader context of PHX.

I would definitely go back for ribs...but not a place that will go into the normal rotation.

Side note: Hilarious crowd on a Saturday night.]Lots of ""west side"" clubbers...or maybe too old to be clubbers but want to go clubbing (there is a lounge attached).",review,gdLc6dq1NpjHj47WBUNZ_A,3,3,2
